CTA PROG,SUBC SUBP,OBJG PROY,"ORD
SPRY",CONCEPTO,Código de entidad,Código de sector,Tipo de gasto,Código,Entidad,Sector,TOTAL
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,2601.0,26,FUNCIONAMIENTO,8.3,Contraloría general de la república,Organismos de control,70000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,2701.0,27,FUNCIONAMIENTO,8.3,Rama judicial,Rama judicial,50000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,2901.0,29,FUNCIONAMIENTO,8.3,Fiscalía general de la nación,Fiscalía,188200000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,2904.0,29,FUNCIONAMIENTO,8.3,Fondo especial para la administración de bienes de la fiscalía general de la nación,Fiscalía,2000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,3301.0,33,FUNCIONAMIENTO,8.3,"Ministerio de las culturas, las artes y los saberes","Ministerio de las culturas, las artes y los saberes",32777490.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,3307.0,33,FUNCIONAMIENTO,8.3,Instituto caro y cuervo,"Ministerio de las culturas, las artes y los saberes",7564036.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,3704.0,37,FUNCIONAMIENTO,8.3,Corporación nacional para la reconstrucción de la cuenca del rio páez y zonas aledañas nasa ki we,Interior,930000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,3901.0,39,FUNCIONAMIENTO,8.3,"Ministerio de ciencia, tecnología e innovación","Ciencia, tecnología e innovación",749000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,4201.0,42,FUNCIONAMIENTO,8.3,Departamento administrativo dirección nacional de inteligencia,Inteligencia,18000000.0
"GASTOS POR TRIBUTOS, MULTAS, SANCIONES E INTERESES DE MORA",TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,TASAS Y DERECHOS ADMINISTRATIVOS,4301.0,43,FUNCIONAMIENTO,8.3,Ministerio del deporte,Deporte y recreación,13867400.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,AMPLIACIÓN DE LA CAPACIDAD DE LA INFRAESTRUCTURA Y DOTACIÓN DEL HOSPITAL MILITAR CENTRAL   BOGOTÁ,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1501.0,15,INVERSIÓN,1505.100.6.20109B,Ministerio de defensa nacional,Defensa y policía,22828987810.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,AMPLIACIÓN DE LA CAPACIDAD DE LA INFRAESTRUCTURA Y DOTACIÓN DEL HOSPITAL MILITAR CENTRAL   BOGOTÁ,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1519.0,15,INVERSIÓN,1505.100.6.20109B,Hospital militar,Defensa y policía,29900000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LOS CENTROS VACACIONALES DE LA POLICÍA  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1501.0,15,INVERSIÓN,1505.100.5.20109B,Ministerio de defensa nacional,Defensa y policía,1500000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LOS CENTROS VACACIONALES DE LA POLICÍA  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1601.0,16,INVERSIÓN,1505.100.5.20109B,Policía nacional,Defensa y policía,5000000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LAS INSTALACIONES DE SALUD DE LA POLICÍA   NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1507.0,15,INVERSIÓN,1505.100.3.20109B,Instituto casas fiscales del ejército,Defensa y policía,17200000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LAS INSTALACIONES DE SALUD DE LA POLICÍA   NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1601.0,16,INVERSIÓN,1505.100.3.20109B,Policía nacional,Defensa y policía,14683504980.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LOS EQUIPOS HOSPITALARIOS PARA LA PRESTACIÓN DEL SERVICIO DE SALUD DE LA POLICÍA  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1507.0,15,INVERSIÓN,1505.100.4.20109B,Instituto casas fiscales del ejército,Defensa y policía,21000000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,FORTALECIMIENTO DE LOS EQUIPOS HOSPITALARIOS PARA LA PRESTACIÓN DEL SERVICIO DE SALUD DE LA POLICÍA  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS",1601.0,16,INVERSIÓN,1505.100.4.20109B,Policía nacional,Defensa y policía,2000000000.0
GENERACIÓN DE BIENESTAR PARA LA FUERZA PÚBLICA Y SUS FAMILIAS,INTERSUBSECTORIAL DEFENSA Y SEGURIDAD,"FORTALECIMIENTO DEL BIENESTAR PARA EL PERSONAL DE LA FUERZA,VETERANOS Y SUS FAMILIAS DEL EJÉRCITO  NACIONAL","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS - [PREVIO CONCEPTO  DNP]","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SISTEMA DE BIENESTAR INTEGRAL DE LA FUERZA PÚBLICA, SUS FAMILIAS Y DE LOS VETERANOS - [PREVIO CONCEPTO  DNP]",1501.0,15,INVERSIÓN,1505.100.1.20109B,Ministerio de defensa nacional,Defensa y policía,4000000000.0
GENERACIÓN DE LA INFORMACIÓN GEOGRÁFICA DEL TERRITORIO NACIONAL,PLANIFICACIÓN Y ESTADÍSTICA,CONSOLIDACIÓN DEL MODELO DE GESTIÓN Y OPERACIÓN CATASTRAL   NACIONAL,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,403.0,4,INVERSIÓN,406.1003.6.10305B,Instituto geográfico agustín codazzi - igac,Información estadística,3325000000.0
GENERACIÓN DE LA INFORMACIÓN GEOGRÁFICA DEL TERRITORIO NACIONAL,PLANIFICACIÓN Y ESTADÍSTICA,"FORTALECIMIENTO DE LA GESTIÓN DE INFORMACIÓN DE LOS PROCESOS DE USO, TENENCIA Y VALORACIÓN DE TIERRAS.  NACIONAL",1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,403.0,4,INVERSIÓN,406.1003.5.10305B,Instituto geográfico agustín codazzi - igac,Información estadística,12051956676.0
GENERACIÓN DE LA INFORMACIÓN GEOGRÁFICA DEL TERRITORIO NACIONAL,PLANIFICACIÓN Y ESTADÍSTICA,MEJORAMIENTO EN LA DISPOSICIÓN DE INFORMACIÓN GEOGRÁFICA PARA EL SISTEMA DE ADMINISTRACIÓN DEL TERRITORIO A NIVEL  NACIONAL,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. ACTUALIZACIÓN CATASTRAL MULTIPROPÓSITO,403.0,4,INVERSIÓN,406.1003.7.10305B,Instituto geográfico agustín codazzi - igac,Información estadística,394805007874.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,CONSOLIDACIÓN DEL MODELO DE INCLUSIÓN LABORAL PARA EL ACCESO AL MERCADO LABORAL FORMAL DE LAS POBLACIONES DE DIFÍCIL COLOCACIÓN.  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,3613.0,36,INVERSIÓN,3602.1300.6.20306B,Unidad administrativa especial del servicio público de empleo,Trabajo,1851784764.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,DESARROLLO DE ASOCIATIVIDAD SOLIDARIA PARA LA PAZ A NIVEL  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. ASOCIATIVIDAD SOLIDARIA PARA LA PAZ,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / G. ASOCIATIVIDAD SOLIDARIA PARA LA PAZ,3612.0,36,INVERSIÓN,3602.1300.9.20307G,Unidad administrativa especial de organizaciones solidarias,Trabajo,41340689196.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,DESARROLLO DE LA RUTA DE EMPLEO Y AUTOEMPLEO A SUJETOS DE REPARACIÒN COLECTIVA A NIVEL NACIONAL   NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / E. INICIATIVAS PRODUCTIVAS, ACCESO AL FINANCIAMIENTO AMPLIO Y EDUCACIÓN FINANCIERA","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / E. INICIATIVAS PRODUCTIVAS, ACCESO AL FINANCIAMIENTO AMPLIO Y EDUCACIÓN FINANCIERA",3601.0,36,INVERSIÓN,3602.1300.12.20308E,Ministerio del trabajo,Trabajo,11303932697.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,FORTALECIMIENTO  A LAS ESTRATEGIAS QUE PERMITAN EL ACCESO DE LA POBLACIÓN A LAS POLÍTICAS DE EMPLEO EN EL TERRITORIO NACIONAL.  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.19.20306A,Ministerio del trabajo,Trabajo,1100000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,FORTALECIMIENTO DE LA RED DE PRESTADORES DEL SPE PARA LA MITIGACIÓN DE BARRERAS Y EL ACCESO AL MERCADO LABORAL FORMAL DE VÍCTIMAS DEL CONFLICTO ARMADO   NACIONAL,"6. PAZ TOTAL E INTEGRAL / 5. ACUERDO SOBRE LAS VÍCTIMAS DEL CONFLICTO: “SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN”","6. PAZ TOTAL E INTEGRAL / 5. ACUERDO SOBRE LAS VÍCTIMAS DEL CONFLICTO: “SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN”",3613.0,36,INVERSIÓN,3602.1300.7.600015,Unidad administrativa especial del servicio público de empleo,Trabajo,7513892044.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,FORTALECIMIENTO DE LOS MECANISMOS DE APROPIACIÓN Y APROVECHAMIENTO DE LAS HERRAMIENTAS DE INFORMACIÓN DEL MERCADO DE TRABAJO   NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.20.20306A,Ministerio del trabajo,Trabajo,1200000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,FORTALECIMIENTO TÉCNICO DEL SISTEMA DE SUBSIDIO FAMILIAR EN COLOMBIA  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.16.20306A,Ministerio del trabajo,Trabajo,500000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,MEJORAMIENTO DE LAS CAPACIDADES TERRITORIALES PARA EL DESARROLLO DE POLÍTICAS PÚBLICAS DE TRABAJO DIGNO Y DECENTE  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.17.20306A,Ministerio del trabajo,Trabajo,1000000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,MEJORAMIENTO DE LAS COMPETENCIAS PARA LA EMPLEABILIDAD DE LA POBLACIÓN VÍCTIMA DEL DESPLAZAMIENTO FORZADO POR EL CONFLICTO ARMADO A NIVEL  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL",3601.0,36,INVERSIÓN,3602.1300.11.20305C,Ministerio del trabajo,Trabajo,19729593832.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,MEJORAMIENTO DE LAS COMPETENCIAS PARA LA EMPLEABILIDAD DE LA POBLACIÓN VÍCTIMA DEL DESPLAZAMIENTO FORZADO POR EL CONFLICTO ARMADO A NIVEL  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL",3602.0,36,INVERSIÓN,3602.1300.11.20305C,Servicio nacional de aprendizaje (sena),Trabajo,83210000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,MEJORAMIENTO DEL ACCESO A LA FORMALIZACIÓN LABORAL Y LA PROTECCIÓN DEL EMPLEO EN EL TERRITORIO  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.18.20306A,Ministerio del trabajo,Trabajo,2500000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,"MODERNIZACION DE LA INSPECCION, VIGILANCIA Y CONTROL DE LA SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR.  NACIONAL",2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. POLÍTICA PÚBLICA DEL TRABAJO DIGNO Y DECENTE,3601.0,36,INVERSIÓN,3602.1300.1.20306A,Ministerio del trabajo,Trabajo,9385206275.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,"SERVICIO DE APOYO INTEGRAL PARA EMPRENDEDORES: DESARROLLO, FORTALECIMIENTO Y FINANCIACIÓN EMPRESARIAL A NIVEL   NACIONAL","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL - [PREVIO CONCEPTO  DNP]","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. OPORTUNIDADES DE EDUCACIÓN, FORMACIÓN, Y DE INSERCIÓN Y RECONVERSIÓN LABORAL - [PREVIO CONCEPTO  DNP]",3602.0,36,INVERSIÓN,3602.1300.14.20305C,Servicio nacional de aprendizaje (sena),Trabajo,352453373088.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,SERVICIO PARA LA GESTIÓN DE LA AGENCIA PÚBLICA DE EMPLEO Y EL ANÁLISIS DEL MERCADO LABORAL A NIVEL  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. GENERACIÓN Y PROTECCIÓN DE EMPLEOS FORMALES.,3602.0,36,INVERSIÓN,3602.1300.13.20306B,Servicio nacional de aprendizaje (sena),Trabajo,26500000000.0
GENERACIÓN Y FORMALIZACIÓN DEL EMPLEO,INTERSUBSECTORIAL TRABAJO Y BIENESTAR SOCIAL,SERVICIO PARA LA GESTIÓN DE LA AGENCIA PÚBLICA DE EMPLEO Y EL ANÁLISIS DEL MERCADO LABORAL A NIVEL  NACIONAL,"2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / E. INICIATIVAS PRODUCTIVAS, ACCESO AL FINANCIAMIENTO AMPLIO Y EDUCACIÓN FINANCIERA","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / E. INICIATIVAS PRODUCTIVAS, ACCESO AL FINANCIAMIENTO AMPLIO Y EDUCACIÓN FINANCIERA",3601.0,36,INVERSIÓN,3602.1300.13.20308E,Ministerio del trabajo,Trabajo,19575742458.0
GESTIÓN DE LA COOPERACIÓN INTERNACIONAL DEL SECTOR PRESIDENCIA,INTERSUBSECTORIAL GOBIERNO,"ADMINISTRACIÓN , GESTIÓN Y EJECUCIÓN DE LOS RECURSOS DE COOPERACIÓN INTERNACIONAL QUE RECIBEN LOS GRUPOS DE INTERÉS A NIVEL  NACIONAL",8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,209.0,2,INVERSIÓN,208.1000.15.803001,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",Presidencia de la república,12259000000.0
GESTIÓN DE LA COOPERACIÓN INTERNACIONAL DEL SECTOR PRESIDENCIA,INTERSUBSECTORIAL GOBIERNO,"APORTES PARA APALANCAR PROYECTOS DE COOPERACIÓN INTERNACIONAL CON RECURSOS DE CONTRAPARTIDA NACIONAL DESDE APC -COLOMBIA, FORTALECIENDO ACTIVIDADES Y RESULTADOS PARA COMUNIDADES Y TERRITORIOS ESTRATÉGICOS A NIVEL    NACIONAL",8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS,209.0,2,INVERSIÓN,208.1000.13.803001,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",Presidencia de la república,1555000000.0
GESTIÓN DE LA COOPERACIÓN INTERNACIONAL DEL SECTOR PRESIDENCIA,INTERSUBSECTORIAL GOBIERNO,DISTRIBUCIÓN DE CUPO FISCAL PARA FACILITAR LA INCORPORACIÓN RECURSOS DE COOPERACIÓN INTERNACIONAL AL PRESUPUESTO GENERAL DE LA NACIÓN DE ENTIDADES DEL ORDEN  NACIONAL - DISTRIBUCION PREVIO CONCEPTO DNP,8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS - [DISTRIBUCIÓN PREVIO CONCEPTO  DNP],8. ESTABILIDAD MACROECONÓMICA / 1. ADMINISTRACIÓN EFICIENTE DE LOS RECURSOS PÚBLICOS - [DISTRIBUCIÓN PREVIO CONCEPTO  DNP],209.0,2,INVERSIÓN,208.1000.14.803001,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",Presidencia de la república,85681560000.0
GESTIÓN DE LA COOPERACIÓN INTERNACIONAL DEL SECTOR PRESIDENCIA,INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO  Y ARTICULACIÓN DE ACTORES E INICIATIVAS DE COOPERACIÓN EN EL MARCO DEL SISTEMA NACIONAL DE COOPERACIÓN INTERNACIONAL A NIVEL  NACIONAL,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,209.0,2,INVERSIÓN,208.1000.12.53105B,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",Presidencia de la república,1100000000.0
