Sector,Etapa,Año,Valor,IPC,Valor_pc
Organismos de control,Obligación,2013,1163000000000.0,53.2632511417188,2183494201106.0842
Organismos de control,Obligación,2014,1289000000000.0,55.21141681319193,2334662057960.4707
Organismos de control,Obligación,2015,1391000000000.0,58.947074698697094,2359743900965.361
Organismos de control,Obligación,2016,15000000000.0,62.33460675974658,24063679518.848675
Organismos de control,Obligación,2017,1658000000000.0,64.88529789662377,2555278397028.477
Organismos de control,Obligación,2018,1743000000000.0,66.94727393378432,2603541410400.0005
Organismos de control,Obligación,2019,1691000000000.0,69.49127034326813,2433399176107.9
Organismos de control,Obligación,2020,1925000000000.0,70.6159845453557,2726011698900.2656
Organismos de control,Obligación,2021,2346000000000.0,74.58595788962911,3145364176285.791
Organismos de control,Obligación,2022,2707000000000.0,84.37364933874838,3208347655002.7773
Organismos de control,Obligación,2023,3281000000000.0,92.19978566160776,3558576602381.6445
Planeación,Obligación,2000,110000000000.0,28.968085431148474,379728236653.5707
Planeación,Obligación,2001,292000000000.0,31.184040198356737,936376422498.9266
Planeación,Obligación,2002,119000000000.0,33.35982660120472,356716482440.29706
Planeación,Obligación,2003,111000000000.0,35.52891827665934,312421557942.34033
Planeación,Obligación,2004,225000000000.0,37.48377867552584,600259653509.5553
Planeación,Obligación,2005,90000000000.0,39.2980497991314,229018998296.42252
Planeación,Obligación,2006,128000000000.0,41.058763103589925,311748309799.4456
Planeación,Obligación,2007,292000000000.0,43.39522296387899,672885124344.3383
Planeación,Obligación,2008,276000000000.0,46.72919720578145,590637153008.5961
Planeación,Obligación,2009,451000000000.0,47.666459040854434,946157967415.7305
Planeación,Obligación,2010,546000000000.0,49.17277270436458,1110370576991.1506
Planeación,Obligación,2011,403000000000.0,51.007128010150275,790085652185.3263
Planeación,Obligación,2012,572000000000.0,52.252347305318665,1094687663805.2529
Planeación,Obligación,2013,421000000000.0,53.2632511417188,790413635997.9891
Planeación,Obligación,2014,433000000000.0,55.21141681319193,784258084636.8378
Planeación,Obligación,2015,405000000000.0,58.947074698697094,687056994889.2676
Planeación,Obligación,2016,481000000000.0,62.33460675974658,771641989904.4142
Planeación,Obligación,2017,528000000000.0,64.88529789662377,813743663227.404
Planeación,Obligación,2018,356000000000.0,66.94727393378432,531761756800.0001
Planeación,Obligación,2019,353000000000.0,69.49127034326813,507977474373.7958
Planeación,Obligación,2020,503000000000.0,70.6159845453557,712303316647.7058
Planeación,Obligación,2021,890000000000.0,74.58595788962911,1193254099272.9558
Planeación,Obligación,2022,854000000000.0,84.37364933874838,1012164350710.1484
Planeación,Obligación,2023,879000000000.0,92.19978566160776,953364472262.5619
Presidencia de la república,Obligación,2000,762000000000.0,28.968085431148474,2630481057545.644
Presidencia de la república,Obligación,2001,513000000000.0,31.184040198356737,1645072276513.5251
Presidencia de la república,Obligación,2002,593000000000.0,33.35982660120472,1777587177202.4888
Presidencia de la república,Obligación,2003,495000000000.0,35.52891827665934,1393231271905.0312
Presidencia de la república,Obligación,2004,640000000000.0,37.48377867552584,1707405236649.4019
Presidencia de la república,Obligación,2005,578000000000.0,39.2980497991314,1470810900170.358
Presidencia de la república,Obligación,2006,195000000000.0,41.058763103589925,474929065710.09296
Presidencia de la república,Obligación,2007,352000000000.0,43.39522296387899,811149190990.4352
Presidencia de la república,Obligación,2008,312000000000.0,46.72919720578145,667676781661.8912
Presidencia de la república,Obligación,2009,288000000000.0,47.666459040854434,604198435955.0563
Presidencia de la república,Obligación,2010,280000000000.0,49.17277270436458,569420808713.4105
Presidencia de la república,Obligación,2011,290000000000.0,51.007128010150275,568547987924.9246
Presidencia de la república,Obligación,2012,835000000000.0,52.252347305318665,1598014334401.025
Presidencia de la república,Obligación,2013,589000000000.0,53.2632511417188,1105828103569.6333
Presidencia de la república,Obligación,2014,654000000000.0,55.21141681319193,1184537615132.7756
Presidencia de la república,Obligación,2015,656000000000.0,58.947074698697094,1112862688018.1716
Presidencia de la república,Obligación,2016,730000000000.0,62.33460675974658,1171099069917.3022
Presidencia de la república,Obligación,2017,1151000000000.0,64.88529789662377,1773899538588.5266
Presidencia de la república,Obligación,2018,614000000000.0,66.94727393378432,917139659200.0001
Presidencia de la república,Obligación,2019,690000000000.0,69.49127034326813,992930473988.4393
Presidencia de la república,Obligación,2020,1838000000000.0,70.6159845453557,2602810131209.708
Presidencia de la república,Obligación,2021,3971000000000.0,74.58595788962911,5324058458666.1875
Presidencia de la república,Obligación,2022,1208000000000.0,84.37364933874838,1431726622550.1865
Presidencia de la república,Obligación,2023,889000000000.0,92.19978566160776,964210484461.2258
Rama judicial,Obligación,2000,693000000000.0,28.968085431148474,2392287890917.495
Rama judicial,Obligación,2001,774000000000.0,31.184040198356737,2482038873336.196
Rama judicial,Obligación,2002,763000000000.0,33.35982660120472,2287182152117.1987
Rama judicial,Obligación,2003,782000000000.0,35.52891827665934,2201023948746.938
Rama judicial,Obligación,2004,865000000000.0,37.48377867552584,2307664890158.957
Rama judicial,Obligación,2005,1018000000000.0,39.2980497991314,2590459336286.201
Rama judicial,Obligación,2006,1145000000000.0,41.058763103589925,2788686052502.8535
Rama judicial,Obligación,2007,1276000000000.0,43.39522296387899,2940415817340.3276
Rama judicial,Obligación,2008,1414000000000.0,46.72919720578145,3025945414326.648
Rama judicial,Obligación,2009,1621000000000.0,47.666459040854434,3400714113483.1465
Rama judicial,Obligación,2010,1715000000000.0,49.17277270436458,3487702453369.6396
Rama judicial,Obligación,2011,1870000000000.0,51.007128010150275,3666154266964.169
Rama judicial,Obligación,2012,2246000000000.0,52.252347305318665,4298371491095.451
Rama judicial,Obligación,2013,2665000000000.0,53.2632511417188,5003449738562.093
Rama judicial,Obligación,2014,2937000000000.0,55.21141681319193,5319551950527.465
Rama judicial,Obligación,2015,3113000000000.0,58.947074698697094,5281008457013.062
Rama judicial,Obligación,2016,3392000000000.0,62.33460675974658,5441600061862.313
Rama judicial,Obligación,2017,3690000000000.0,64.88529789662377,5686958555509.698
Rama judicial,Obligación,2018,4064000000000.0,66.94727393378432,6070448819200.001
Rama judicial,Obligación,2019,4305000000000.0,69.49127034326813,6195022739884.394
Rama judicial,Obligación,2020,4447000000000.0,70.6159845453557,6297441051952.978
Rama judicial,Obligación,2021,4817000000000.0,74.58595788962911,6458320220446.998
Rama judicial,Obligación,2022,5383000000000.0,84.37364933874838,6379953981115.607
Rama judicial,Obligación,2023,6583000000000.0,92.19978566160776,7139929830380.483
Registraduría,Obligación,2000,192000000000.0,28.968085431148474,662798376704.4143
Registraduría,Obligación,2001,137000000000.0,31.184040198356737,439327294117.6471
Registraduría,Obligación,2002,196000000000.0,33.35982660120472,587533029901.6658
Registraduría,Obligación,2003,249000000000.0,35.52891827665934,700837548897.6824
Registraduría,Obligación,2004,140000000000.0,37.48377867552584,373494895517.05664
Registraduría,Obligación,2005,198000000000.0,39.2980497991314,503841796252.1295
Registraduría,Obligación,2006,489000000000.0,41.058763103589925,1190975964780.6946
Registraduría,Obligación,2007,349000000000.0,43.39522296387899,804235987658.1304
Registraduría,Obligación,2008,358000000000.0,46.72919720578145,766116307163.3239
Registraduría,Obligación,2009,406000000000.0,47.666459040854434,851751961797.7529
Registraduría,Obligación,2010,717000000000.0,49.17277270436458,1458123999455.412
Registraduría,Obligación,2011,566000000000.0,51.007128010150275,1109648831605.1978
Registraduría,Obligación,2012,431000000000.0,52.252347305318665,824843327098.014
Registraduría,Obligación,2013,562000000000.0,53.2632511417188,1055136492709.9048
Registraduría,Obligación,2014,1114000000000.0,55.21141681319193,2017698628834.728
Registraduría,Obligación,2015,875000000000.0,58.947074698697094,1484382396365.7017
Registraduría,Obligación,2016,761000000000.0,62.33460675974658,1220830674256.256
Registraduría,Obligación,2017,807000000000.0,64.88529789662377,1243733212546.43
Registraduría,Obligación,2018,1828000000000.0,66.94727393378432,2730506998400.0005
Registraduría,Obligación,2019,1430000000000.0,69.49127034326813,2057812431599.2292
Registraduría,Obligación,2020,643000000000.0,70.6159845453557,910558712931.3615
Registraduría,Obligación,2021,1225000000000.0,74.58595788962911,1642400305179.0684
Registraduría,Obligación,2022,3075000000000.0,84.37364933874838,3644502785051.1787
Registraduría,Obligación,2023,2676000000000.0,92.19978566160776,2902392864362.475
Relaciones exteriores,Obligación,2000,196000000000.0,28.968085431148474,676606676219.0896
Relaciones exteriores,Obligación,2001,205000000000.0,31.184040198356737,657387556891.3698
Relaciones exteriores,Obligación,2002,218000000000.0,33.35982660120472,653480614890.6283
Relaciones exteriores,Obligación,2003,216000000000.0,35.52891827665934,607955464104.0137
Relaciones exteriores,Obligación,2004,214000000000.0,37.48377867552584,570913626004.6437
Relaciones exteriores,Obligación,2005,260000000000.0,39.2980497991314,661610439522.9984
Relaciones exteriores,Obligación,2006,264000000000.0,41.058763103589925,642980888961.3567
Relaciones exteriores,Obligación,2007,258000000000.0,43.39522296387899,594535486578.2167
Relaciones exteriores,Obligación,2008,261000000000.0,46.72919720578145,558537307736.3898
Relaciones exteriores,Obligación,2009,283000000000.0,47.666459040854434,593708879775.2809
Relaciones exteriores,Obligación,2010,324000000000.0,49.17277270436458,658901221511.2322
Relaciones exteriores,Obligación,2011,364000000000.0,51.007128010150275,713625750360.9398
Relaciones exteriores,Obligación,2012,614000000000.0,52.252347305318665,1175066827930.8135
Relaciones exteriores,Obligación,2013,627000000000.0,53.2632511417188,1177171852187.029
Relaciones exteriores,Obligación,2014,652000000000.0,55.21141681319193,1180915175942.767
Relaciones exteriores,Obligación,2015,830000000000.0,58.947074698697094,1408042730266.894
Relaciones exteriores,Obligación,2016,999000000000.0,62.33460675974658,1602641055955.3218
Relaciones exteriores,Obligación,2017,929000000000.0,64.88529789662377,1431757316549.7317
Relaciones exteriores,Obligación,2018,831000000000.0,66.94727393378432,1241275336800.0002
Relaciones exteriores,Obligación,2019,907000000000.0,69.49127034326813,1305199912909.4412
Relaciones exteriores,Obligación,2020,855000000000.0,70.6159845453557,1210774027303.7544
Relaciones exteriores,Obligación,2021,1068000000000.0,74.58595788962911,1431904919127.5469
Relaciones exteriores,Obligación,2022,1311000000000.0,84.37364933874838,1553802650797.4292
Relaciones exteriores,Obligación,2023,1386000000000.0,92.19978566160776,1503257290734.8245
"Salud, protección social y trabajo",Obligación,2000,5089000000000.0,28.968085431148474,17567609057545.648
"Salud, protección social y trabajo",Obligación,2001,6536000000000.0,31.184040198356737,20959439374838.99
"Salud, protección social y trabajo",Obligación,2002,7568000000000.0,33.35982660120472,22685969236203.094
"Salud, protección social y trabajo",Obligación,2003,8360000000000.0,35.52891827665934,23530128147729.418
"Salud, protección social y trabajo",Obligación,2004,10534000000000.0,37.48377867552584,28102823066976.246
"Salud, protección social y trabajo",Obligación,2005,13709000000000.0,39.2980497991314,34884682751618.402
"Salud, protección social y trabajo",Obligación,2006,15574000000000.0,41.058763103589925,37931001381379.43
"Salud, protección social y trabajo",Obligación,2007,17545000000000.0,43.39522296387899,40430717488429.5
"Salud, protección social y trabajo",Obligación,2008,19629000000000.0,46.72919720578145,42005857523209.17
"Salud, protección social y trabajo",Obligación,2009,22284000000000.0,47.666459040854434,46749853982022.48
"Salud, protección social y trabajo",Obligación,2010,23599000000000.0,49.17277270436458,47992005945813.484
"Salud, protección social y trabajo",Obligación,2011,25578000000000.0,51.007128010150275,50145932534978.35
"Salud, protección social y trabajo",Obligación,2012,28743000000000.0,52.252347305318665,55008055106213.96
"Salud, protección social y trabajo",Obligación,2013,30286000000000.0,53.2632511417188,56860967648064.375
"Salud, protección social y trabajo",Obligación,2014,34698000000000.0,55.21141681319193,62845697507457.266
"Salud, protección social y trabajo",Obligación,2015,32667000000000.0,58.947074698697094,55417508276661.0
"Salud, protección social y trabajo",Obligación,2016,34558000000000.0,62.33460675974658,55439509120824.836
"Salud, protección social y trabajo",Obligación,2017,37589000000000.0,64.88529789662377,57931459388361.53
"Salud, protección social y trabajo",Obligación,2018,46033000000000.0,66.94727393378432,68760081322400.016
"Salud, protección social y trabajo",Obligación,2019,52369000000000.0,69.49127034326813,75360544916377.66
"Salud, protección social y trabajo",Obligación,2020,62469000000000.0,70.6159845453557,88462973931740.62
