Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2023,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,197761043000.0,229070775946.0256,86.33185188432641
2023,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Deuda,333288686.0,386055295.61275256,86.33185188432641
2023,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,255728763253.0,296216005647.18994,86.33185188432641
2023,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,44499437000.0,51544633908.26312,86.33185188432641
2023,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Deuda,18421039.0,21337476.95425533,86.33185188432641
2023,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,85399734862.0,98920309246.26135,86.33185188432641
2023,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,67968096000.0,78728875283.56107,86.33185188432641
2023,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Deuda,1792002572.0,2075714273.338018,86.33185188432641
2023,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,354958238513.0,411155594100.5394,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,73524602259.0,85165093362.66008,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,5727271596.0,6634019160.939358,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,1776413604741.0,2057657244653.0696,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,92025405455.0,106594962862.9561,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Deuda,643472807.0,745348087.5890058,86.33185188432641
2023,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,601453041852.0,696675709746.004,86.33185188432641
2023,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,48750737812721.0,56469005064365.72,86.33185188432641
2023,Salud y protección social,19,Ministerio de salud y protección social,1901,Deuda,7821129220.0,9059378490.431677,86.33185188432641
2023,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,1874068331076.0,2170772768302.261,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,47540158000.0,55066765003.13894,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de salud (ins),1903,Deuda,52134638.0,60388647.83052924,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,60543072988.0,70128314945.82085,86.33185188432641
2023,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,200767436000.0,232553144196.4231,86.33185188432641
2023,Salud y protección social,19,Superintendencia nacional de salud,1910,Deuda,7713911491.0,8935185939.640968,86.33185188432641
2023,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,76209422000.0,88274976542.96915,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,146612230000.0,169824029949.5041,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Deuda,2131110013.0,2468509555.2628865,86.33185188432641
2023,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,100000000000.0,115832103467.4284,86.33185188432641
2023,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,352628314000.0,408456793527.9283,86.33185188432641
2023,Salud y protección social,19,Fondo de previsión social del congreso,1913,Deuda,1332063341.0,1542956987.3988037,86.33185188432641
2023,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversión,300000000.0,347496310.4022852,86.33185188432641
2023,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,663209219000.0,768209188757.6038,86.33185188432641
2023,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversión,2500000000.0,2895802586.68571,86.33185188432641
2023,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,181744353949.0,210518308112.41492,86.33185188432641
2023,Minas y energía,21,Ministerio de minas y energía,2101,Deuda,17828185729.0,20650762539.980583,86.33185188432641
2023,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,6562279220364.0,7601226056353.581,86.33185188432641
2023,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,66828848009.0,77409260371.87535,86.33185188432641
2023,Minas y energía,21,Servicio geológico colombiano,2103,Deuda,137392848.0,159145025.85220662,86.33185188432641
2023,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,130638129679.0,151320893537.69257,86.33185188432641
2023,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,26400000000.0,30579675315.401096,86.33185188432641
2023,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversión,27712000000.0,32099392512.893757,86.33185188432641
2023,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,27617241172.0,31989631369.20028,86.33185188432641
2023,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Deuda,1065964050.0,1234728581.3215902,86.33185188432641
2023,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,100000000000.0,115832103467.4284,86.33185188432641
2023,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,1376069831287.0,1593930630760.4253,86.33185188432641
2023,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Deuda,5801025468.0,6719449822.265633,86.33185188432641
2023,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,374873800000.0,434224207888.2807,86.33185188432641
2023,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,85838000000.0,99427960974.3712,86.33185188432641
2023,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,49082800000.0,56853639680.71095,86.33185188432641
2023,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,44570735767407.0,51627220770296.99,86.33185188432641
2023,Educación,22,Ministerio de educación nacional,2201,Inversión,5629883162065.0,6521212089378.46,86.33185188432641
2023,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,6584785351.0,7627295380.878387,86.33185188432641
2023,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,7537852834.0,8731253493.901363,86.33185188432641
2023,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,6271251547.0,7264122580.623744,86.33185188432641
2023,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Deuda,3538067.0,4098217.42818694,86.33185188432641
2023,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,2220725122.0,2572312621.042216,86.33185188432641
2023,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,30358755781.0,35165185407.67182,86.33185188432641
2023,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,12706188089.0,14717844934.016544,86.33185188432641
2023,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,5990057265.0,6938409328.953012,86.33185188432641
2023,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,3920769001.0,4541509205.957179,86.33185188432641
2023,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,7439470648.0,8617295338.420326,86.33185188432641
2023,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,4356973854.0,5046774462.614082,86.33185188432641
2023,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,21573829553.0,24989420569.71761,86.33185188432641
2023,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,8392600064.0,9721325189.73994,86.33185188432641
2023,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,10661947952.0,12349958583.404003,86.33185188432641
2023,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,6568771785.0,7608746530.540442,86.33185188432641
2023,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Funcionamiento,13787917107.0,15970834409.3835,86.33185188432641
2023,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Inversión,1567531424979.0,1815704622066.13,86.33185188432641
2023,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Funcionamiento,4975672412404.0,5763426016936.093,86.33185188432641
2023,Educación,22,Entes autónomos universitarios estatales - universidades públicas,2257,Inversión,108495271344.0,125672354960.4493,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,108200203899.0,125330572132.25818,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Deuda,6820218690.0,7900002769.705688,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,851114307679.0,985863605496.8262,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Deuda,8003324468.0,9270419078.607773,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,1303511013887.0,1509884226314.9148,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Funcionamiento,26330642944.0,30499337578.53321,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Deuda,5115056.0,5924876.958336905,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Inversión,20951894000.0,24269019536.46592,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,18469169000.0,21393226945.65421,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Deuda,65970729.0,76415283.07349679,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,19752129271.0,22879306814.204933,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,20059696465.0,23235568364.59088,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,85381446116.0,98899125007.07176,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,4678278251.0,5418948104.192519,86.33185188432641
2023,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversión,45436020587.0,52629498377.81591,86.33185188432641
2023,Transporte,24,Ministerio de transporte,2401,Funcionamiento,316576875655.0,366697654162.6518,86.33185188432641
2023,Transporte,24,Ministerio de transporte,2401,Deuda,13356572497.0,15471198874.427124,86.33185188432641
2023,Transporte,24,Ministerio de transporte,2401,Inversión,139944055985.0,162100143725.06113,86.33185188432641
2023,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,232106677933.0,268854047338.16333,86.33185188432641
2023,Transporte,24,Instituto nacional de vías,2402,Deuda,114792589654.0,132966671220.9618,86.33185188432641
2023,Transporte,24,Instituto nacional de vías,2402,Inversión,4285191758599.0,4963627751598.107,86.33185188432641
2023,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,868271734843.0,1005737414281.7792,86.33185188432641
